Timestamp,Gender,Age,Race,Occupation,Do you agree that skincare is important?,Have you ever used any skin care products?,Skin Conditions,Preferred Type of Ingredients,How do you choose your products?,Do you use samples before buying skincare products?,How often do you buy skincare products?,How willing are you to try different skin care products?,Where do you purchase your skin care products?,Average monthly spending on skincare products,The list of ingredients on a product is hard to understand.,I want to gain knowledge of skincare regime in easy and understandable way.,Do you think that technology can improve your skincare routine?,Have you heard about AI (Artificial Intelligence)?,Do you want to have a skin scanning app that can customize skincare regime?,How excited  would you be to use the skin scanning application?,State
3/28/2022 1:00,Female,>35,Chinese,Engineer,Yes,Yes,Brown Spots,Antioxidant,Brand,No,Never,Willing,Online,RM 100 - RM 149,Disagree,Yes,Yes,Yes,No,Extremely Excited,Sabah
8/13/2022 21:58,Female,>35,Chinese,Own,Yes,Yes,Uneven Skin Tone,Alcohol-free,Product ,Yes,Yes,Not Willing,Mall,RM 100 - RM 149,Strongly Agree,Yes,Yes,Yes,Yes,Extremely Excited,W.P. Kuala Lumpur
7/8/2022 17:06,Female,14-19,Chinese,Consultant,Yes,Yes,Uneven Skin Tone,Alcohol-free,Observation,No,Sometimes,Willing,Online,RM 100 - RM 149,Agree,No,No,Yes,Yes,Extremely Excited,W.P. Labuan
7/15/2022 14:10,Female,25-29,Iban,Student,No,Yes,Uneven Skin Tone,Alcohol-free,Relatives,Yes,Rarely,Not Willing,Mall,RM 50 - RM 99,Disagree,Yes,Yes,Yes,Yes,Very Excited,Pulau Pinang
7/21/2022 22:01,Female,20-24,Iban,Manager,Yes,Yes,Uneven Skin Tone,Oil-free,Brand,Yes,Often,Willing,Mall,RM 50 - RM 99,Strongly Agree,No,Yes,Yes,No,Very Excited,Pahang
6/5/2022 20:33,Female,>35,Iban,Own,Yes,No,Oily Skin,Antioxidant,Relatives,Yes,Very often,Willing,Mall,RM 100 - RM 149,Neutral,Yes,Yes,Yes,Yes,Very Excited,Negeri Sembilan
7/11/2022 14:56,Male,30-35,Iban,Manager,Yes,Yes,Combination Skin,Noncomedogenic,Observation,Yes,Sometimes,Willing,Mall,RM 100 - RM 149,Disagree,Yes,Yes,Yes,Yes,Moderately Excited,W.P. Kuala Lumpur
6/10/2022 14:32,Female,25-29,Iban,Doctor,Yes,Yes,Uneven Skin Tone,Noncomedogenic,Observation,Yes,Sometimes,Not Willing,Online,RM 50 - RM 99,Strongly Disagree,Yes,Yes,Yes,Yes,Very Excited,Perak
6/30/2022 23:58,Female,25-29,Iban,Teacher,Yes,Yes,Combination Skin,Antioxidant,Brand,Yes,Often,Willing,Online,RM 50 - RM 99,Disagree,Yes,Yes,Yes,No,Moderately Excited,Selangor
8/10/2022 17:04,Female,20-24,Indian,Manager,Yes,Yes,Uneven Skin Tone,Natural,Brand,Yes,Rarely,Willing,Online,RM 150 - RM 199,Disagree,Yes,Yes,Yes,Yes,Very Excited,Selangor
10/1/2022 11:24,Female,25-29,Indian,Student,Yes,Yes,Combination Skin,Natural,Brand,No,Rarely,Willing,Mall,> RM 300,Strongly Disagree,Yes,Yes,Yes,Yes,Very Excited,Kedah
3/23/2022 17:44,Female,25-29,Indian,Own,Yes,Yes,Combination Skin,Oil-free,Relatives,No,Yes,Willing,Online,> RM 300,Strongly Agree,Yes,Yes,Yes,Yes,Moderately Excited,Johor
6/28/2022 3:05,Female,30-35,Indian,Doctor,Yes,Yes,Combination Skin,Hypoallergenic,Relatives,Yes,Never,Willing,Online,> RM 300,Strongly Agree,No,Yes,Yes,Yes,Very Excited,Johor
6/3/2022 4:29,Female,30-35,Indian,Manager,Yes,Yes,Brown Spots,Oil-free,Pricing,Yes,Yes,Willing,Online,> RM 300,Strongly Disagree,No,Yes,Yes,No,Extremely Excited,W.P. Labuan
4/13/2022 0:41,Female,30-35,Indian,Designer,Yes,Yes,Pigmentation,Antioxidant,Product ,Yes,Sometimes,Willing,Online,RM 50 - RM 99,Strongly Disagree,Yes,Yes,Yes,No,Very Excited,Sabah
10/16/2022 3:22,Female,30-35,Indian,Own,Yes,Yes,Uneven Skin Tone,Antioxidant,Brand,Yes,Never,Willing,Online,RM 50 - RM 99,Agree,Yes,No,Yes,Yes,Very Excited,W.P. Labuan
7/14/2022 19:29,Female,20-24,Indian,Engineer,Yes,Yes,Combination Skin,Hypoallergenic,Relatives,Yes,Often,Willing,Online,RM 50 - RM 99,Disagree,Yes,No,Yes,Yes,Moderately Excited,Johor
6/30/2022 1:55,Female,20-24,Indian,Own,Yes,Yes,Oily Skin,Alcohol-free,Brand,No,Very often,Willing,Online,RM 100 - RM 149,Neutral,Yes,No,Yes,No,Slightly Excited,Kedah
10/9/2022 14:15,Female,25-29,Indian,Architect,Yes,Yes,Combination Skin,Noncomedogenic,Relatives,Yes,Very often,Willing,Online,RM 100 - RM 149,Strongly Agree,Yes,No,Yes,Yes,Very Excited,Pulau Pinang
6/22/2022 9:39,Female,25-29,Indian,Teacher,Yes,Yes,Combination Skin,Alcohol-free,Salesperson,No,Rarely,Willing,Online,RM 150 - RM 199,Neutral,Yes,Yes,Yes,Yes,Very Excited,W.P. Putrajaya
6/29/2022 3:17,Female,14-19,Indian,Student,No,Yes,Combination Skin,Oil-free,Relatives,Yes,Very often,Willing,Online,> RM 300,Agree,Yes,Yes,No,Yes,Very Excited,Johor
10/3/2022 11:21,Female,25-29,Indian,Manager,Yes,Yes,Combination Skin,Oil-free,Relatives,No,Sometimes,Willing,Online,> RM 300,Disagree,Yes,Yes,Yes,No,Not At All Excited,Kedah
4/26/2022 23:11,Female,14-19,Indian,Architect,Yes,Yes,Oily Skin,Alcohol-free,Relatives,No,Never,Willing,Online,RM 200 - RM 300,Agree,Yes,No,Yes,Yes,Moderately Excited,Sabah
11/15/2022 15:35,Female,>35,Indian,Architect,Yes,Yes,Brown Spots,Noncomedogenic,Dermatologist,Yes,Sometimes,Willing,Specialized Beauty Shops,RM 150 - RM 199,Agree,Yes,No,Yes,Yes,Slightly Excited,Perlis
11/10/2022 20:53,Male,25-29,Indian,Student,Yes,Yes,Combination Skin,Hypoallergenic,Relatives,No,Sometimes,Willing,Online,RM 50 - RM 99,Disagree,Yes,Yes,Yes,Yes,Slightly Excited,Kelantan
6/8/2022 23:31,Female,30-35,Javanese,Teacher,Yes,No,Oily Skin,Noncomedogenic,Brand,Yes,Yes,Not Willing,Mall,RM 20 - RM 49,Strongly Agree,Yes,No,Yes,Yes,Very Excited,Kelantan
4/16/2022 8:04,Male,14-19,Javanese,Designer,Yes,Yes,Uneven Skin Tone,Oil-free,Relatives,Yes,Yes,Willing,Specialized Beauty Shops,> RM 300,Neutral,Yes,No,Yes,Yes,Very Excited,W.P. Labuan
4/10/2022 11:10,Male,20-24,Javanese,Doctor,No,Yes,Combination Skin,Noncomedogenic,Brand,No,Never,Willing,Online,RM 150 - RM 199,Agree,Yes,Yes,No,Yes,Extremely Excited,Perlis
8/18/2022 12:16,Female,25-29,Javanese,Teacher,Yes,Yes,Oily Skin,Natural,Brand,No,Yes,Willing,Online,RM 50 - RM 99,Neutral,No,Yes,No,Yes,Moderately Excited,Johor
4/8/2022 17:46,Female,>35,Javanese,Consultant,Yes,Yes,Combination Skin,Hypoallergenic,Product ,No,Rarely,Willing,Online,RM 150 - RM 199,Disagree,No,Yes,Yes,Yes,Moderately Excited,Sarawak
8/26/2022 23:39,Male,25-29,Javanese,Student,Yes,Yes,Combination Skin,Alcohol-free,Brand,No,Never,Willing,Pharmacy,< RM 20,Neutral,Yes,Yes,Yes,No,Moderately Excited,Melaka
9/27/2022 17:32,Female,>35,Malay,Manager,Yes,Yes,Oily Skin,Natural,Relatives,Yes,Often,Willing,Mall,RM 200 - RM 300,Strongly Agree,Yes,Yes,Yes,Yes,Extremely Excited,Johor
3/26/2022 9:36,Female,30-35,Malay,Student,Yes,Yes,Combination Skin,Antioxidant,Relatives,Yes,Often,Willing,Online,RM 100 - RM 149,Strongly Disagree,Yes,Yes,Yes,Yes,Extremely Excited,W.P. Putrajaya
4/27/2022 5:07,Female,20-24,Malay,Student,Yes,Yes,Combination Skin,Alcohol-free,Relatives,Yes,Often,Willing,Mall,RM 20 - RM 49,Strongly Disagree,Yes,Yes,Yes,Yes,Very Excited,Melaka
5/11/2022 7:56,Male,25-29,Malay,Own,Yes,Yes,Combination Skin,Natural,Relatives,Yes,Sometimes,Willing,Online,> RM 300,Disagree,Yes,Yes,Yes,Yes,Very Excited,Perak
4/2/2022 6:51,Female,>35,Malay,Manager,Yes,Yes,Combination Skin,Natural,Relatives,Yes,Sometimes,Willing,Online,RM 150 - RM 199,Neutral,Yes,No,Yes,Yes,Moderately Excited,Sarawak
10/8/2022 15:45,Female,30-35,Malay,Designer,Yes,Yes,Combination Skin,Alcohol-free,Relatives,No,Never,Willing,Mall,RM 100 - RM 149,Strongly Disagree,Yes,No,Yes,Yes,Very Excited,W.P. Kuala Lumpur
9/29/2022 13:25,Female,30-35,Malay,Manager,Yes,Yes,Uneven Skin Tone,Alcohol-free,Relatives,Yes,Sometimes,Not Willing,Mall,< RM 20,Disagree,Yes,Yes,Yes,No,Very Excited,Perlis
4/1/2022 11:35,Female,14-19,Malay,Manager,Yes,Yes,Dry,Antioxidant,Dermatologist,No,Very often,Willing,Mall,RM 50 - RM 99,Disagree,Yes,No,Yes,Yes,Extremely Excited,Perlis
11/2/2022 11:23,Female,25-29,Malay,Student,Yes,Yes,Combination Skin,Natural,Relatives,Yes,Sometimes,Willing,Specialized Beauty Shops,RM 100 - RM 149,Strongly Agree,Yes,Yes,Yes,Yes,Extremely Excited,W.P. Putrajaya
8/15/2022 4:48,Female,20-24,Malay,Doctor,Yes,Yes,Uneven Skin Tone,Alcohol-free,Brand,No,Often,Willing,Pharmacy,> RM 300,Neutral,Yes,No,Yes,Yes,Extremely Excited,Perak
9/4/2022 16:40,Female,25-29,Malay,Manager,Yes,Yes,Uneven Skin Tone,Antioxidant,Relatives,Yes,Sometimes,Willing,Mall,RM 100 - RM 149,Disagree,Yes,Yes,Yes,Yes,Moderately Excited,Sarawak
5/29/2022 5:34,Male,25-29,Malay,Engineer,Yes,Yes,Oily Skin,Alcohol-free,Brand,Yes,Sometimes,Willing,Online,RM 100 - RM 149,Disagree,Yes,Yes,Yes,Yes,Very Excited,Perak
6/10/2022 18:22,Female,30-35,Malay,Teacher,Yes,Yes,Combination Skin,Natural,Relatives,Yes,Sometimes,Not Willing,Online,RM 200 - RM 300,Strongly Agree,Yes,No,Yes,Yes,Very Excited,Perak
5/31/2022 0:12,Female,20-24,Malay,Student,Yes,Yes,Combination Skin,Natural,Relatives,No,Never,Willing,Online,RM 100 - RM 149,Strongly Disagree,Yes,Yes,No,No,Extremely Excited,Sabah
9/19/2022 16:36,Female,>35,Malay,Student,No,Yes,Combination Skin,Noncomedogenic,Brand,Yes,Sometimes,Willing,Online,RM 200 - RM 300,Strongly Disagree,No,Yes,Yes,Yes,Moderately Excited,W.P. Kuala Lumpur
5/21/2022 12:56,Female,25-29,Malay,Manager,Yes,Yes,Uneven Skin Tone,Alcohol-free,Pricing,Yes,Often,Willing,Online,RM 20 - RM 49,Agree,Yes,Yes,Yes,Yes,Very Excited,Perak
7/10/2022 21:46,Female,25-29,Malay,Manager,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Very often,Willing,Online,RM 200 - RM 300,Strongly Disagree,No,No,Yes,Yes,Moderately Excited,Pulau Pinang
11/25/2022 11:58,Female,30-35,Malay,Doctor,Yes,Yes,Uneven Skin Tone,Natural,Relatives,Yes,Rarely,Willing,Online,RM 50 - RM 99,Strongly Agree,Yes,Yes,Yes,Yes,Extremely Excited,Kedah
8/22/2022 17:36,Female,20-24,Malay,Architect,Yes,No,Combination Skin,Alcohol-free,Relatives,No,Often,Willing,Online,RM 100 - RM 149,Agree,Yes,Yes,Yes,Yes,Not At All Excited,Melaka
11/8/2022 17:01,Female,25-29,Malay,Teacher,No,Yes,Natural Skin,Antioxidant,Brand,Yes,Sometimes,Willing,Online,RM 200 - RM 300,Neutral,Yes,Yes,Yes,Yes,Very Excited,Perak
6/18/2022 7:16,Female,>35,Malay,Designer,No,Yes,Combination Skin,Hypoallergenic,Brand,No,Rarely,Willing,Online,RM 200 - RM 300,Neutral,Yes,No,Yes,Yes,Moderately Excited,Johor
5/1/2022 1:51,Male,30-35,Malay,Manager,Yes,Yes,Combination Skin,Noncomedogenic,Relatives,Yes,Often,Not Willing,Online,RM 100 - RM 149,Neutral,Yes,No,Yes,No,Slightly Excited,Kedah
11/2/2022 23:40,Female,25-29,Malay,Engineer,Yes,Yes,Uneven Skin Tone,Natural,Relatives,Yes,Sometimes,Willing,Online,RM 200 - RM 300,Agree,Yes,Yes,No,Yes,Very Excited,Sabah
6/30/2022 11:18,Male,20-24,Malay,Designer,Yes,Yes,Combination Skin,Oil-free,Dermatologist,Yes,Never,Willing,Online,RM 20 - RM 49,Agree,Yes,Yes,No,Yes,Extremely Excited,Terengganu
6/11/2022 11:52,Female,25-29,Malay,Student,No,Yes,Combination Skin,Oil-free,Pricing,Yes,Often,Willing,Online,RM 150 - RM 199,Strongly Agree,Yes,Yes,Yes,Yes,Very Excited,Kedah
10/24/2022 20:27,Female,25-29,Malay,Designer,Yes,Yes,Combination Skin,Oil-free,Relatives,Yes,Often,Willing,Pharmacy,RM 100 - RM 149,Neutral,Yes,No,Yes,No,Very Excited,Kelantan
9/9/2022 3:58,Female,20-24,Malay,Doctor,Yes,Yes,Normal Skin,Natural,Brand,Yes,Sometimes,Willing,Online,< RM 20,Neutral,Yes,Yes,No,No,Extremely Excited,Terengganu
5/3/2022 19:23,Female,25-29,Malay,Own,Yes,No,Combination Skin,Antioxidant,Brand,Yes,Yes,Willing,Online,RM 50 - RM 99,Neutral,Yes,Yes,No,Yes,Very Excited,Kelantan
6/9/2022 23:32,Female,30-35,Malay,Doctor,Yes,Yes,Dry,Low pH,Dermatologist,Yes,Sometimes,Willing,Mall,RM 150 - RM 199,Strongly Disagree,Yes,Yes,Yes,Yes,Very Excited,W.P. Kuala Lumpur
9/23/2022 3:56,Female,25-29,Malay,Student,No,Yes,Uneven Skin Tone,Antioxidant,Relatives,Yes,Sometimes,Not Willing,Online,RM 150 - RM 199,Disagree,Yes,Yes,No,No,Extremely Excited,W.P. Kuala Lumpur
5/13/2022 5:54,Female,25-29,Malay,Teacher,No,Yes,Sensitive Skin,Natural,Pricing,Yes,Very often,Willing,Online,RM 150 - RM 199,Neutral,Yes,No,Yes,Yes,Moderately Excited,Johor
5/24/2022 10:49,Female,25-29,Malay,Student,No,Yes,Brown Spots,Hypoallergenic,Relatives,Yes,Often,Willing,Online,RM 100 - RM 149,Neutral,Yes,Yes,Yes,No,Moderately Excited,Terengganu
11/20/2022 19:50,Female,20-24,Malay,Engineer,Yes,Yes,Brown Spots,Oil-free,Brand,Yes,Sometimes,Willing,Online,RM 100 - RM 149,Strongly Agree,Yes,Yes,Yes,Yes,Very Excited,Pahang
9/8/2022 21:03,Female,25-29,Malay,Architect,Yes,Yes,Normal Skin,Natural,Relatives,Yes,Rarely,Willing,Online,RM 20 - RM 49,Neutral,Yes,No,No,Yes,Slightly Excited,Pahang
5/24/2022 14:56,Female,20-24,Malay,Student,Yes,Yes,Uneven Skin Tone,Natural,Brand,Yes,Yes,Willing,Online,< RM 20,Neutral,Yes,No,No,Yes,Extremely Excited,Perak
7/11/2022 10:54,Female,20-24,Malay,Architect,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Often,Willing,Pharmacy,< RM 20,Disagree,No,Yes,Yes,Yes,Very Excited,Sabah
7/31/2022 23:44,Male,30-35,Malay,Manager,Yes,Yes,Combination Skin,Alcohol-free,Relatives,No,Never,Willing,Online,RM 150 - RM 199,Strongly Agree,No,Yes,Yes,No,Very Excited,Perak
7/20/2022 10:05,Female,25-29,Malay,Student,Yes,Yes,Combination Skin,Oil-free,Relatives,Yes,Sometimes,Willing,Specialized Beauty Shops,RM 200 - RM 300,Neutral,Yes,No,No,Yes,Very Excited,Perak
5/29/2022 6:13,Female,25-29,Malay,Manager,Yes,Yes,Oily Skin,Natural,Brand,Yes,Very often,Willing,Online,RM 20 - RM 49,Strongly Agree,No,Yes,No,Yes,Very Excited,W.P. Putrajaya
6/7/2022 19:05,Female,25-29,Malay,Student,Yes,Yes,Oily Skin,Noncomedogenic,Brand,Yes,Very often,Willing,Online,RM 20 - RM 49,Strongly Agree,Yes,Yes,Yes,Yes,Extremely Excited,Sabah
10/28/2022 7:57,Female,25-29,Malay,Teacher,Yes,Yes,Uneven Skin Tone,Natural,Brand,Yes,Very often,Willing,Online,RM 20 - RM 49,Disagree,Yes,Yes,Yes,Yes,Very Excited,W.P. Kuala Lumpur
7/30/2022 22:24,Female,25-29,Malay,Doctor,Yes,Yes,Combination Skin,Noncomedogenic,Relatives,Yes,Often,Willing,Online,RM 100 - RM 149,Agree,Yes,Yes,No,Yes,Very Excited,Terengganu
3/24/2022 6:26,Female,25-29,Malay,Own,Yes,Yes,Combination Skin,Antioxidant,Relatives,Yes,Sometimes,Willing,Online,RM 100 - RM 149,Neutral,Yes,Yes,Yes,No,Very Excited,Perak
9/3/2022 0:40,Female,25-29,Malay,Student,Yes,Yes,Brown Spots,Antioxidant,Relatives,Yes,Yes,Willing,Mall,< RM 20,Strongly Agree,Yes,No,No,No,Very Excited,Pahang
6/23/2022 18:14,Female,20-24,Malay,Engineer,Yes,Yes,Pigmentation,Alcohol-free,Product,Yes,Sometimes,Willing,Online,RM 100 - RM 149,Neutral,Yes,No,Yes,Yes,Extremely Excited,Kelantan
11/20/2022 21:42,Female,30-35,Malay,Architect,Yes,Yes,Uneven Skin Tone,Natural,Relatives,No,Often,Willing,Online,RM 100 - RM 149,Agree,Yes,Yes,Yes,Yes,Extremely Excited,Terengganu
7/21/2022 10:01,Female,>35,Malay,Consultant,Yes,Yes,Brown Spots,Hypoallergenic,Relatives,Yes,Sometimes,Willing,Online,RM 150 - RM 199,Strongly Agree,Yes,No,Yes,Yes,Very Excited,Perak
8/8/2022 17:28,Female,20-24,Malay,Student,Yes,Yes,Combination Skin,Low pH,Relatives,Yes,Yes,Willing,Mall,RM 200 - RM 300,Neutral,Yes,Yes,Yes,Yes,Very Excited,Sarawak
6/27/2022 15:34,Female,>35,Malay,Student,No,Yes,Combination Skin,Natural,Relatives,Yes,Never,Willing,Online,< RM 20,Disagree,Yes,Yes,Yes,Yes,Extremely Excited,W.P. Kuala Lumpur
10/18/2022 19:40,Male,20-24,Malay,Student,Yes,Yes,Combination Skin,Alcohol-free,Dermatologist,Yes,Sometimes,Not Willing,Online,< RM 20,Strongly Agree,No,No,Yes,Yes,Extremely Excited,Melaka
5/7/2022 11:47,Female,25-29,Malay,Engineer,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Very often,Not Willing,Mall,RM 50 - RM 99,Neutral,Yes,Yes,No,No,Moderately Excited,Negeri Sembilan
5/1/2022 9:29,Female,14-19,Chinese,Architect,Yes,Yes,Brown Spots,Antioxidant,Product ,Yes,Sometimes,Willing,Mall,RM 150 - RM 199,Strongly Agree,Yes,Yes,Yes,Yes,Very Excited,Perlis
7/1/2022 15:56,Female,30-35,Chinese,Own,Yes,Yes,Combination Skin,Noncomedogenic,Relatives,Yes,Yes,Willing,Online,RM 20 - RM 49,Disagree,Yes,No,Yes,Yes,Very Excited,Johor
6/7/2022 20:13,Female,25-29,Sabahan,Manager,No,Yes,Oily Skin,Natural,Relatives,Yes,Never,Not Willing,Mall,> RM 300,Agree,Yes,Yes,Yes,Yes,Moderately Excited,Perlis
4/14/2022 1:18,Female,14-19,Chinese,Teacher,Yes,Yes,Uneven Skin Tone,Noncomedogenic,Relatives,Yes,Very often,Willing,Online,> RM 300,Neutral,Yes,No,Yes,Yes,Moderately Excited,W.P. Putrajaya
11/13/2022 14:08,Female,25-29,Indian,Architect,Yes,Yes,Oily Skin,Antioxidant,Salesperson,Yes,Yes,Not Willing,Online,RM 200 - RM 300,Neutral,Yes,Yes,Yes,No,Extremely Excited,Sabah
6/2/2022 16:15,Female,20-24,Indian,Student,Yes,Yes,Combination Skin,Natural,Relatives,Yes,Sometimes,Willing,Online,RM 150 - RM 199,Neutral,No,Yes,Yes,Yes,Very Excited,Perak
8/11/2022 12:19,Female,25-29,Indian,Student,No,Yes,Brown Spots,Natural,Relatives,Yes,Rarely,Willing,Mall,RM 100 - RM 149,Agree,Yes,No,No,Yes,Extremely Excited,Kelantan
9/19/2022 12:26,Female,30-35,Chinese,Teacher,Yes,Yes,Combination Skin,Oil-free,Brand,Yes,Sometimes,Willing,Online,RM 100 - RM 149,Disagree,No,No,Yes,Yes,Moderately Excited,W.P. Putrajaya
4/20/2022 10:43,Female,25-29,Chinese,Teacher,Yes,Yes,Brown Spots,Natural,Relatives,Yes,Yes,Not Willing,Online,RM 200 - RM 300,Neutral,Yes,Yes,Yes,No,Moderately Excited,Selangor
7/14/2022 23:20,Female,25-29,Indian,Student,Yes,Yes,Uneven Skin Tone,Antioxidant,Relatives,No,Never,Willing,Online,RM 150 - RM 199,Neutral,No,No,No,No,Very Excited,W.P. Putrajaya
6/24/2022 14:10,Female,20-24,Sabahan,Engineer,Yes,Yes,Combination Skin,Natural,Dermatologist,No,Sometimes,Willing,Online,RM 150 - RM 199,Disagree,Yes,Yes,Yes,Yes,Slightly Excited,W.P. Labuan
7/11/2022 0:46,Female,30-35,Indian,Manager,Yes,Yes,Uneven Skin Tone,Oil-free,Relatives,Yes,Never,Not Willing,Online,RM 200 - RM 300,Neutral,Yes,No,Yes,Yes,Very Excited,Pahang
10/28/2022 4:24,Female,25-29,Sabahan,Manager,Yes,Yes,Combination Skin,Alcohol-free,Relatives,Yes,Yes,Willing,Online,RM 100 - RM 149,Disagree,No,Yes,Yes,Yes,Extremely Excited,Perak
5/8/2022 5:35,Female,30-35,Indian,Teacher,Yes,Yes,Normal Skin,Low pH,Relatives,No,Yes,Willing,Mall,RM 200 - RM 300,Strongly Agree,Yes,Yes,Yes,Yes,Very Excited,W.P. Kuala Lumpur
11/12/2022 10:48,Female,30-35,Indian,Manager,Yes,Yes,Combination Skin,Alcohol-free,Relatives,Yes,Never,Willing,Mall,> RM 300,Neutral,Yes,No,Yes,Yes,Moderately Excited,Selangor
6/13/2022 5:07,Male,25-29,Indian,Student,Yes,Yes,Oily Skin,Noncomedogenic,Relatives,Yes,Very often,Not Willing,Online,> RM 300,Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Pahang
5/20/2022 6:59,Female,>35,Indian,Teacher,Yes,Yes,Oily Skin,Antioxidant,Relatives,No,Sometimes,Willing,Online,RM 200 - RM 300,Neutral,No,No,Yes,Yes,Extremely Excited,Sabah
7/15/2022 23:58,Female,>35,Chinese,Own,Yes,Yes,Oily Skin,Oil-free,Brand,Yes,Often,Not Willing,Online,RM 50 - RM 99,Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Perak
6/8/2022 11:30,Female,14-19,Chinese,Student,No,Yes,Combination Skin,Low pH,Relatives,Yes,Very often,Willing,Specialized Beauty Shops,RM 50 - RM 99,Strongly Disagree,Yes,Yes,Yes,Yes,Slightly Excited,W.P. Kuala Lumpur
10/3/2022 6:12,Female,>35,Indian,Manager,Yes,Yes,Combination Skin,Alcohol-free,Relatives,Yes,Often,Willing,Mall,RM 100 - RM 149,Disagree,Yes,Yes,Yes,Yes,Extremely Excited,W.P. Kuala Lumpur
7/31/2022 5:29,Female,25-29,Chinese,Designer,Yes,No,Dry,Alcohol-free,Relatives,Yes,Yes,Willing,Online,RM 50 - RM 99,Strongly Disagree,Yes,Yes,Yes,Yes,Very Excited,Terengganu
4/28/2022 12:00,Female,25-29,Indian,Doctor,Yes,Yes,Sensitive Skin,Oil-free,Dermatologist,Yes,Yes,Willing,Online,RM 50 - RM 99,Neutral,Yes,No,Yes,Yes,Extremely Excited,W.P. Labuan
5/3/2022 12:41,Male,25-29,Chinese,Manager,Yes,Yes,Combination Skin,Natural,Relatives,Yes,Often,Willing,Online,RM 50 - RM 99,Strongly Disagree,Yes,Yes,No,Yes,Extremely Excited,Perlis
4/19/2022 8:08,Female,25-29,Malay,Teacher,Yes,Yes,Pigmentation,Oil-free,Relatives,Yes,Never,Willing,Online,RM 100 - RM 149,Disagree,Yes,Yes,Yes,Yes,Not At All Excited,Negeri Sembilan
7/11/2022 4:53,Female,25-29,Malay,Designer,No,Yes,Combination Skin,Alcohol-free,Salesperson,No,Yes,Not Willing,Specialized Beauty Shops,RM 100 - RM 149,Strongly Agree,Yes,Yes,Yes,Yes,Very Excited,Johor
7/6/2022 5:05,Male,30-35,Malay,Architect,No,No,Sensitive Skin,Alcohol-free,Brand,Yes,Yes,Willing,Mall,RM 50 - RM 99,Strongly Agree,Yes,No,Yes,Yes,Very Excited,Perlis
6/13/2022 10:22,Female,20-24,Malay,Engineer,Yes,No,Combination Skin,Hypoallergenic,Relatives,Yes,Yes,Willing,Mall,RM 150 - RM 199,Disagree,Yes,Yes,Yes,Yes,Very Excited,Johor
7/17/2022 11:54,Male,>35,Malay,Manager,Yes,Yes,Uneven Skin Tone,Alcohol-free,Dermatologist,Yes,Very often,Willing,Mall,RM 150 - RM 199,Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Kedah
7/8/2022 4:47,Female,20-24,Bajau,Student,Yes,Yes,Combination Skin,Noncomedogenic,Relatives,Yes,Sometimes,Willing,Mall,RM 150 - RM 199,Strongly Disagree,No,Yes,Yes,Yes,Moderately Excited,W.P. Putrajaya
6/10/2022 5:30,Male,20-24,Bajau,Manager,Yes,Yes,Combination Skin,Alcohol-free,Brand,No,Sometimes,Willing,Online,RM 20 - RM 49,Agree,Yes,No,Yes,Yes,Extremely Excited,W.P. Labuan
10/17/2022 21:37,Female,30-35,Bajau,Student,Yes,Yes,Combination Skin,Low pH,Relatives,Yes,Often,Willing,Mall,RM 150 - RM 199,Neutral,Yes,Yes,No,Yes,Extremely Excited,W.P. Labuan
5/20/2022 18:45,Female,30-35,Bajau,Designer,Yes,Yes,Combination Skin,Noncomedogenic,Relatives,Yes,Never,Willing,Online,RM 50 - RM 99,Neutral,No,Yes,Yes,Yes,Moderately Excited,Pulau Pinang
11/25/2022 6:03,Female,>35,Bajau,Architect,Yes,Yes,Dry,Antioxidant,Dermatologist,Yes,Yes,Willing,Online,RM 100 - RM 149,Strongly Disagree,Yes,No,Yes,Yes,Very Excited,W.P. Labuan
10/22/2022 23:57,Female,30-35,Bajau,Doctor,Yes,No,Combination Skin,Noncomedogenic,Brand,Yes,Yes,Willing,Online,RM 100 - RM 149,Strongly Disagree,Yes,Yes,Yes,No,Moderately Excited,Perlis
11/28/2022 16:29,Female,25-29,Bajau,Student,Yes,Yes,Brown Spots,Noncomedogenic,Brand,No,Sometimes,Not Willing,Online,RM 100 - RM 149,Agree,Yes,Yes,Yes,Yes,Extremely Excited,Melaka
8/25/2022 12:00,Female,20-24,Bajau,Teacher,Yes,Yes,Uneven Skin Tone,Antioxidant,Brand,Yes,Sometimes,Willing,Mall,RM 200 - RM 300,Agree,Yes,Yes,Yes,Yes,Moderately Excited,Negeri Sembilan
3/24/2022 8:46,Female,25-29,Bajau,Designer,No,Yes,Combination Skin,Noncomedogenic,Salesperson,No,Sometimes,Willing,Online,RM 200 - RM 300,Strongly Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Sabah
8/1/2022 5:18,Female,25-29,Bajau,Teacher,Yes,Yes,Combination Skin,Oil-free,Brand,Yes,Rarely,Not Willing,Online,RM 200 - RM 300,Neutral,No,No,Yes,Yes,Very Excited,Terengganu
